Grid,xgrid,ygrid,T0.01_dS2S,T0.01_dS2S_Uncertainty,T0.01_Phi,T0.01_Phi_Uncertainty
2424,140.095623,36.2623028,0.1302,0.4261,49.23,29.03
2425,140.137288,36.2623028,0.2978,0.4521,51.69,28.46
2426,140.178953,36.2623028,0.3829,0.4867,50.43,28.99
2427,140.220618,36.2623028,0.4125,0.4958,50.81,27.92
2428,140.262283,36.2623028,0.4189,0.5465,49.18,28.29
2429,140.303948,36.2623028,0.4211,0.5593,49.26,28.13
2430,140.345613,36.2623028,0.4301,0.5595,50.2,28.78
2431,140.387278,36.2623028,0.3873,0.5212,50.84,28.94
2432,140.428943,36.2623028,0.3473,0.4992,49.94,29.05
2433,140.470608,36.2623028,0.3148,0.5114,48.53,28.13
2434,140.512273,36.2623028,0.2958,0.5485,49.62,29.27
2435,140.553938,36.2623028,0.2712,0.5337,49.65,28.88
2436,140.595603,36.2623028,0.2547,0.51,50.56,29.05
2437,140.637268,36.2623028,0.26,0.4986,50.22,28.92
2438,140.678933,36.2623028,0.2033,0.5275,49.73,27.99
2439,140.720598,36.2623028,0.1297,0.5356,48.45,29.24
2440,140.762263,36.2623028,0.1012,0.5511,50.6,28.89
2441,140.803928,36.2623028,0.08255,0.5674,48.56,28.43
2442,140.845593,36.2623028,0.0383,0.5863,50,28.61
2443,140.887258,36.2623028,-0.02329,0.6088,50.85,28.13
2444,140.928923,36.2623028,-0.04848,0.5942,50.74,29.26
2445,140.970588,36.2623028,-0.06371,0.5595,49.42,29.7
2446,141.012253,36.2623028,-0.05886,0.5704,51.21,28.44
2447,141.053918,36.2623028,-0.05683,0.6043,51.37,28.69
2448,141.095583,36.2623028,-0.06897,0.6319,49.72,28.61
2449,138.304028,36.3039678,-0.165,0.7018,49.55,27.86
2450,138.345693,36.3039678,-0.1927,0.6216,50.53,28.18
2451,138.387358,36.3039678,-0.2271,0.576,50.07,28.72
2452,138.429023,36.3039678,-0.2201,0.5657,50.68,28.71
2453,138.470688,36.3039678,-0.2374,0.5195,51.19,29.22
2454,138.512353,36.3039678,-0.2277,0.516,49.35,29.43
2455,138.554018,36.3039678,-0.2011,0.5111,48.79,28.62
2456,138.595683,36.3039678,-0.1844,0.5253,49.88,29.23
2457,138.637348,36.3039678,-0.22,0.5293,49.47,29
2458,138.679013,36.3039678,-0.2351,0.5298,50.24,29.3
2459,138.720678,36.3039678,-0.2178,0.5206,50,28.87
2460,138.762343,36.3039678,-0.2358,0.5115,50.73,28.91
2461,138.804008,36.3039678,-0.2669,0.5167,52.37,28.75
2462,138.845673,36.3039678,-0.2561,0.5113,52.19,29.96
2463,138.887338,36.3039678,-0.2862,0.4963,50.73,28.59
2464,138.929003,36.3039678,-0.3164,0.459,50.09,29.35
2465,138.970668,36.3039678,-0.2644,0.4733,50.49,28.39
2466,139.012333,36.3039678,-0.2027,0.4867,52.04,28.87
2467,139.053998,36.3039678,-0.1693,0.4968,50.2,28.99
2468,139.095663,36.3039678,-0.1577,0.4965,49.77,28.47
2469,139.137328,36.3039678,-0.1949,0.4454,51.58,29.66
2470,139.178993,36.3039678,-0.2114,0.048,0.3983,0.03247
2471,139.220658,36.3039678,-0.1444,0.4413,50.17,28.17
2472,139.262323,36.3039678,-0.1405,0.4801,50.5,28.9
2473,139.303988,36.3039678,-0.1325,0.508,49.66,29.47
2474,139.345653,36.3039678,-0.1274,0.5603,49.42,28.72
2475,139.387318,36.3039678,-0.07859,0.5734,50.33,28.63
2476,139.428983,36.3039678,-0.05212,0.5739,49.24,29.13
2477,139.470648,36.3039678,-0.02915,0.5824,50.12,28.57
2478,139.512313,36.3039678,0.02206,0.6022,50.33,28.66
2479,139.553978,36.3039678,0.05489,0.6175,50.13,28.17
2480,139.595643,36.3039678,0.05611,0.6079,49.53,28.84
2481,139.637308,36.3039678,0.06314,0.5768,51.99,29
2482,139.678973,36.3039678,0.06143,0.5844,48.24,28.6
2483,139.720638,36.3039678,0.07642,0.5531,50.12,28.82
2484,139.762303,36.3039678,0.05681,0.563,50.29,28.43
2485,139.803968,36.3039678,0.07583,0.5462,52.17,29.16
2486,139.845633,36.3039678,0.09223,0.5357,48.43,29.8
2487,139.887298,36.3039678,0.06067,0.5364,50.34,28.45
2488,139.928963,36.3039678,0.06713,0.5377,50.37,29.02
2489,139.970628,36.3039678,0.091,0.4997,51.88,28.73
2490,140.012293,36.3039678,0.1718,0.4762,49.98,29.19
2491,140.053958,36.3039678,0.2472,0.4542,50.4,29.36
2492,140.095623,36.3039678,0.3828,0.4421,51.2,28.63
2493,140.137288,36.3039678,0.5717,0.3987,49.97,29.57
2494,140.178953,36.3039678,0.5601,0.4655,50.05,29.14
2495,140.220618,36.3039678,0.5041,0.5175,50.92,29.37
2496,140.262283,36.3039678,0.4508,0.5244,49.29,28.98
2497,140.303948,36.3039678,0.443,0.5489,49.39,28.04
2498,140.345613,36.3039678,0.435,0.5227,48.75,28.9
2499,140.387278,36.3039678,0.3869,0.5077,49.57,28.98
2500,140.428943,36.3039678,0.3531,0.5061,50.97,29.16
2501,140.470608,36.3039678,0.3427,0.4907,50.96,28.92
2502,140.512273,36.3039678,0.3298,0.4944,52.35,28.85
2503,140.553938,36.3039678,0.311,0.51,48.75,29.25
2504,140.595603,36.3039678,0.3274,0.4679,51.68,28.57
2505,140.637268,36.3039678,0.3593,0.4287,50.67,29.08
2506,140.678933,36.3039678,0.2702,0.4895,49.8,28.74
2507,140.720598,36.3039678,0.1722,0.5057,50.04,28.74
2508,140.762263,36.3039678,0.1236,0.5095,49.18,28.87
2509,140.803928,36.3039678,0.08759,0.5297,50.97,29.26
2510,140.845593,36.3039678,0.03468,0.5463,48.95,28.78
2511,140.887258,36.3039678,-0.02028,0.583,50.79,29.21
2512,140.928923,36.3039678,-0.05695,0.5765,50.49,28.15
2513,140.970588,36.3039678,-0.08328,0.5782,49.45,28.74
2514,141.012253,36.3039678,-0.06609,0.5692,49.03,28.59
2515,141.053918,36.3039678,-0.0379,0.5634,49.98,28.4
2516,141.095583,36.3039678,-0.0415,0.6224,49.84,28.29
2517,138.304028,36.3456328,-0.2264,0.7207,51.1,28.17
2518,138.345693,36.3456328,-0.2298,0.6362,48.67,28.22
2519,138.387358,36.3456328,-0.2396,0.5825,49.24,29.08
2520,138.429023,36.3456328,-0.2524,0.5451,49.45,29.16
2521,138.470688,36.3456328,-0.2572,0.5211,48.11,28.04
2522,138.512353,36.3456328,-0.2565,0.5083,51.95,28.71
2523,138.554018,36.3456328,-0.2603,0.4961,49.57,29.19
2524,138.595683,36.3456328,-0.2447,0.4961,51.13,29.59
2525,138.637348,36.3456328,-0.2813,0.5287,50.58,28.88
2526,138.679013,36.3456328,-0.2905,0.5396,50.29,29.51
2527,138.720678,36.3456328,-0.2594,0.5236,48.77,28.44
2528,138.762343,36.3456328,-0.2685,0.5283,51.18,28.75
2529,138.804008,36.3456328,-0.3208,0.5182,50.05,29.33
2530,138.845673,36.3456328,-0.3381,0.5242,50.23,29.09
2531,138.887338,36.3456328,-0.3365,0.5132,50.62,28.88
2532,138.929003,36.3456328,-0.3398,0.5365,50.48,28.88
2533,138.970668,36.3456328,-0.3137,0.512,48.16,29.03
2534,139.012333,36.3456328,-0.2672,0.5082,50.02,27.82
2535,139.053998,36.3456328,-0.2642,0.507,51.85,28.97
2536,139.095663,36.3456328,-0.2488,0.4887,51.05,29.17
2537,139.137328,36.3456328,-0.2475,0.4852,50.71,29.41
2538,139.178993,36.3456328,-0.21,0.4419,50.45,28.63
2539,139.220658,36.3456328,-0.1867,0.4555,51.07,29.49
2540,139.262323,36.3456328,-0.1595,0.4764,50.28,29.35
2541,139.303988,36.3456328,-0.1478,0.5129,50.43,28.41
2542,139.345653,36.3456328,-0.1584,0.5483,50.66,28.5
2543,139.387318,36.3456328,-0.1258,0.569,49.77,28.12
2544,139.428983,36.3456328,-0.07996,0.5544,50.49,29.23
2545,139.470648,36.3456328,-0.02845,0.5909,51.15,28.67
2546,139.512313,36.3456328,0.04329,0.6072,51.28,29.02
2547,139.553978,36.3456328,0.07631,0.6217,51.36,29.21
2548,139.595643,36.3456328,0.1374,0.5993,49.13,28.3
2549,139.637308,36.3456328,0.1379,0.5416,48.55,28.99
2550,139.678973,36.3456328,0.1252,0.5539,50.85,29.09
2551,139.720638,36.3456328,0.1282,0.5541,49.36,29.43
2552,139.762303,36.3456328,0.1176,0.5504,49.31,29.52
2553,139.803968,36.3456328,0.1196,0.5355,48.64,28.78
2554,139.845633,36.3456328,0.08593,0.5533,51.07,29.57
2555,139.887298,36.3456328,0.05734,0.5257,50.87,29.21
2556,139.928963,36.3456328,0.05108,0.512,50.71,29.23
2557,139.970628,36.3456328,0.0853,0.4804,49.48,28.47
2558,140.012293,36.3456328,0.2142,0.4676,50.27,28.65
2559,140.053958,36.3456328,0.3582,0.4521,48.83,29.12
2560,140.095623,36.3456328,0.5767,0.4163,49.55,28.94
2561,140.137288,36.3456328,1.065,0.03601,0.4185,0.02387
2562,140.178953,36.3456328,0.7218,0.4436,51.02,29.4
2563,140.220618,36.3456328,0.5853,0.4943,50.91,29.69
2564,140.262283,36.3456328,0.5102,0.5183,50.28,29.1
2565,140.303948,36.3456328,0.4732,0.5045,48.78,28.86
2566,140.345613,36.3456328,0.4634,0.5034,50.18,28.13
2567,140.387278,36.3456328,0.3973,0.5143,50.07,28.68
2568,140.428943,36.3456328,0.3708,0.5048,50.65,28.56
2569,140.470608,36.3456328,0.3681,0.4974,51.42,29.66
2570,140.512273,36.3456328,0.3601,0.4933,50.51,29.02
2571,140.553938,36.3456328,0.3485,0.4982,48.64,28.35
2572,140.595603,36.3456328,0.4049,0.4312,48.98,28.4
2573,140.637268,36.3456328,0.5831,0.06563,0.5063,0.04721
2574,140.678933,36.3456328,0.35,0.4238,48.52,28.56
2575,140.720598,36.3456328,0.2281,0.4649,51.34,28.84
2576,140.762263,36.3456328,0.1497,0.4978,50.84,28.67
2577,140.803928,36.3456328,0.1019,0.5328,50.02,29.37
2578,140.845593,36.3456328,0.04055,0.548,49.15,28.85
2579,140.887258,36.3456328,0.001228,0.561,49.11,28.71
2580,140.928923,36.3456328,-0.03955,0.5702,49.16,28.7
2581,140.970588,36.3456328,-0.07985,0.5895,49.51,28.97
2582,141.012253,36.3456328,-0.0663,0.5731,49.89,28.27
2583,141.053918,36.3456328,-0.05999,0.5775,50.86,28.8
2584,141.095583,36.3456328,-0.05291,0.6343,50.79,28.6
2585,138.304028,36.3872978,-0.2338,0.7223,50.9,29.36
2586,138.345693,36.3872978,-0.2611,0.6512,48.99,28.5
2587,138.387358,36.3872978,-0.2547,0.5929,49.08,28.71
2588,138.429023,36.3872978,-0.2637,0.5684,48.05,29.69
2589,138.470688,36.3872978,-0.2864,0.518,49.42,28.79
2590,138.512353,36.3872978,-0.3188,0.4743,52.64,28.32
2591,138.554018,36.3872978,-0.3071,0.5098,52.06,29.13
2592,138.595683,36.3872978,-0.2873,0.5246,49.55,28.36
2593,138.637348,36.3872978,-0.3015,0.5385,48.37,29.02
2594,138.679013,36.3872978,-0.3304,0.546,50.69,28.93
2595,138.720678,36.3872978,-0.3194,0.5314,49.71,29.09
2596,138.762343,36.3872978,-0.3383,0.5408,50.11,28.74
2597,138.804008,36.3872978,-0.3587,0.5387,50.21,28.41
2598,138.845673,36.3872978,-0.3874,0.5453,49.81,28.69
2599,138.887338,36.3872978,-0.3709,0.524,48.99,29.32
2600,138.929003,36.3872978,-0.3781,0.5379,51.04,28.84
2601,138.970668,36.3872978,-0.3724,0.5192,49.42,29.33
2602,139.012333,36.3872978,-0.3506,0.5319,50.13,29.27
2603,139.053998,36.3872978,-0.3161,0.5234,49.98,28.33
2604,139.095663,36.3872978,-0.3,0.5054,49.41,28.4
2605,139.137328,36.3872978,-0.2723,0.4944,49.08,28.37
2606,139.178993,36.3872978,-0.2317,0.5024,49.96,28.42
2607,139.220658,36.3872978,-0.2057,0.4754,50.31,28.48
2608,139.262323,36.3872978,-0.1665,0.4805,51.31,28.77
2609,139.303988,36.3872978,-0.1418,0.4855,49.62,28.6
2610,139.345653,36.3872978,-0.1275,0.5114,51.33,28.82
2611,139.387318,36.3872978,-0.1282,0.5548,49.68,29.09
2612,139.428983,36.3872978,-0.09783,0.5525,48.58,28.8
2613,139.470648,36.3872978,-0.03328,0.5713,51.08,28.73
2614,139.512313,36.3872978,0.04018,0.575,49.3,29.25
2615,139.553978,36.3872978,0.1166,0.5945,48.13,28.51
2616,139.595643,36.3872978,0.1813,0.5725,48.64,29.14
2617,139.637308,36.3872978,0.1907,0.5245,50.36,28.58
2618,139.678973,36.3872978,0.1634,0.532,50.01,28.72
2619,139.720638,36.3872978,0.1361,0.5559,49.59,28.88
2620,139.762303,36.3872978,0.1131,0.5474,49.91,29.63
2621,139.803968,36.3872978,0.1216,0.5163,49.44,28.12
2622,139.845633,36.3872978,0.1139,0.5383,49.53,28.32
2623,139.887298,36.3872978,0.08329,0.5224,50.67,28.63
2624,139.928963,36.3872978,0.05676,0.5068,49.48,28.94
2625,139.970628,36.3872978,0.06126,0.448,48.83,28.35
2626,140.012293,36.3872978,0.231,0.448,49.57,29.26
2627,140.053958,36.3872978,0.3825,0.462,49.41,28.63
2628,140.095623,36.3872978,0.5267,0.4638,48.94,28.6
2629,140.137288,36.3872978,0.681,0.4275,48.77,28.96
2630,140.178953,36.3872978,0.6288,0.478,50.02,29.01
2631,140.220618,36.3872978,0.5846,0.4934,49.26,28.11
2632,140.262283,36.3872978,0.5574,0.5135,50.46,29.32
2633,140.303948,36.3872978,0.5241,0.5066,49.58,28.68
2634,140.345613,36.3872978,0.5089,0.4906,48.84,29.09
2635,140.387278,36.3872978,0.4456,0.4996,49.77,29.78
2636,140.428943,36.3872978,0.438,0.4775,50.84,29.44
2637,140.470608,36.3872978,0.4233,0.4846,50.28,28.97
2638,140.512273,36.3872978,0.394,0.4947,50.45,27.97
2639,140.553938,36.3872978,0.3884,0.4908,50.73,29.01
2640,140.595603,36.3872978,0.382,0.466,50.36,28.19
2641,140.637268,36.3872978,0.3908,0.4105,48.41,29.42
2642,140.678933,36.3872978,0.2939,0.4496,51.12,28.93
2643,140.720598,36.3872978,0.2067,0.4762,49.09,29
2644,140.762263,36.3872978,0.1471,0.5033,51.48,28.74
2645,140.803928,36.3872978,0.1164,0.5116,48.19,28.82
2646,140.845593,36.3872978,0.07519,0.5512,50.46,28.93
2647,140.887258,36.3872978,0.03105,0.5523,49.12,29.2
2648,140.928923,36.3872978,-0.009741,0.5445,50.03,28.57
2649,140.970588,36.3872978,-0.06808,0.5729,49.63,28.83
2650,141.012253,36.3872978,-0.0563,0.5625,52.34,28.5
2651,141.053918,36.3872978,-0.05858,0.5833,50.83,28.66
2652,141.095583,36.3872978,-0.05695,0.6525,51.71,28.61
2653,138.304028,36.4289628,-0.2349,0.698,48.93,29.09
2654,138.345693,36.4289628,-0.2474,0.62,49.82,28.13
2655,138.387358,36.4289628,-0.2476,0.5686,50.26,28.54
2656,138.429023,36.4289628,-0.2797,0.5507,51.03,28.73
2657,138.470688,36.4289628,-0.3048,0.4939,50.24,28.86
2658,138.512353,36.4289628,-0.3361,0.4584,47.52,28.85
2659,138.554018,36.4289628,-0.3226,0.4915,49.55,29.45
2660,138.595683,36.4289628,-0.2874,0.5276,49.67,28.6
2661,138.637348,36.4289628,-0.3145,0.5418,50.14,29.23
2662,138.679013,36.4289628,-0.3628,0.5362,49.84,28.88
2663,138.720678,36.4289628,-0.3709,0.5486,49.74,29.24
2664,138.762343,36.4289628,-0.3945,0.5426,48.98,28.92
2665,138.804008,36.4289628,-0.4117,0.5545,50.38,28.55
2666,138.845673,36.4289628,-0.4437,0.5764,49.8,28.62
2667,138.887338,36.4289628,-0.4421,0.5532,49.54,28.44
2668,138.929003,36.4289628,-0.4494,0.5426,51.21,29.17
2669,138.970668,36.4289628,-0.4439,0.5306,50.15,28.45
2670,139.012333,36.4289628,-0.4157,0.5319,48.52,28.22
2671,139.053998,36.4289628,-0.3766,0.5521,49.3,29.35
2672,139.095663,36.4289628,-0.3413,0.5396,51.01,29.09
2673,139.137328,36.4289628,-0.2799,0.4808,50.76,29.27
2674,139.178993,36.4289628,-0.2469,0.5012,47.7,29.03
2675,139.220658,36.4289628,-0.2102,0.4988,49.14,28.95
2676,139.262323,36.4289628,-0.1539,0.4649,48.99,28.7
2677,139.303988,36.4289628,-0.1241,0.4254,49.68,28.29
2678,139.345653,36.4289628,-0.1023,0.4743,49.56,28.35
2679,139.387318,36.4289628,-0.09336,0.5253,50.34,29.28
2680,139.428983,36.4289628,-0.05477,0.5749,50.95,28.42
2681,139.470648,36.4289628,0.007937,0.5823,50.81,29.49
2682,139.512313,36.4289628,0.0899,0.5389,50.5,28.79
2683,139.553978,36.4289628,0.1406,0.5336,50.17,28.6
2684,139.595643,36.4289628,0.2105,0.5369,48.42,28.71
2685,139.637308,36.4289628,0.2288,0.5351,49.84,28.69
2686,139.678973,36.4289628,0.2057,0.5247,50.37,28.36
2687,139.720638,36.4289628,0.1766,0.5215,50.29,28.07
2688,139.762303,36.4289628,0.1565,0.5194,49.66,29.38
2689,139.803968,36.4289628,0.1541,0.5243,51.17,28.5
2690,139.845633,36.4289628,0.1583,0.5248,50.05,28.88
2691,139.887298,36.4289628,0.1357,0.5029,50.07,28.37
2692,139.928963,36.4289628,0.09325,0.4394,50.56,29.46
2693,139.970628,36.4289628,-0.01917,0.05019,0.4153,0.03323
2694,140.012293,36.4289628,0.2281,0.4083,50.74,29.61
2695,140.053958,36.4289628,0.4223,0.4569,49.74,29.37
2696,140.095623,36.4289628,0.5485,0.4714,50.81,28.5
2697,140.137288,36.4289628,0.6152,0.4428,49.71,29.41
2698,140.178953,36.4289628,0.6046,0.4777,50.32,29.39
2699,140.220618,36.4289628,0.593,0.5017,50.37,28.86
2700,140.262283,36.4289628,0.5719,0.5145,50.91,28.9
2701,140.303948,36.4289628,0.5659,0.4951,50.86,28.26
2702,140.345613,36.4289628,0.538,0.502,50.82,27.68
2703,140.387278,36.4289628,0.5038,0.4883,49.02,28.72
2704,140.428943,36.4289628,0.4842,0.5088,49.41,28.59
2705,140.470608,36.4289628,0.4547,0.5181,49.63,28.44
2706,140.512273,36.4289628,0.4274,0.5011,50.29,28.2
2707,140.553938,36.4289628,0.4164,0.4813,50.17,28.52
2708,140.595603,36.4289628,0.3728,0.4665,49.48,29.38
2709,140.637268,36.4289628,0.3225,0.448,50.3,28.59
2710,140.678933,36.4289628,0.263,0.4506,51.32,29.08
2711,140.720598,36.4289628,0.2036,0.4656,49.87,29.33
2712,140.762263,36.4289628,0.1402,0.4885,50.38,28.4
2713,140.803928,36.4289628,0.1451,0.5197,48.86,29.42
2714,140.845593,36.4289628,0.1096,0.5589,48.46,28.79
2715,140.887258,36.4289628,0.08824,0.5381,49.82,28.83
2716,140.928923,36.4289628,0.04761,0.5371,50.36,28.99
2717,140.970588,36.4289628,-0.02111,0.5567,48.91,29.49
2718,141.012253,36.4289628,-0.0496,0.5629,49.28,28.51
2719,141.053918,36.4289628,-0.0507,0.6016,50.44,29.37
2720,141.095583,36.4289628,-0.07797,0.6657,50.84,29.95
2721,138.304028,36.4706278,-0.2315,0.6955,50.26,29.09
2722,138.345693,36.4706278,-0.2355,0.6249,49.4,28.79
2723,138.387358,36.4706278,-0.2357,0.5714,50.39,28.78
2724,138.429023,36.4706278,-0.2637,0.5392,49.05,28.62
2725,138.470688,36.4706278,-0.2918,0.463,50.23,28.91
2726,138.512353,36.4706278,-0.3516,0.1344,0.6739,0.1019
2727,138.554018,36.4706278,-0.3069,0.4444,49.42,29.07
2728,138.595683,36.4706278,-0.3164,0.5256,50.92,29.29
2729,138.637348,36.4706278,-0.3422,0.5637,49.12,28.96
2730,138.679013,36.4706278,-0.3969,0.5538,49.84,28.94
2731,138.720678,36.4706278,-0.4184,0.5512,48.45,29.26
2732,138.762343,36.4706278,-0.4453,0.548,52.02,28.7
2733,138.804008,36.4706278,-0.4901,0.5418,50.63,28.92
2734,138.845673,36.4706278,-0.5164,0.5387,50.53,28.85
2735,138.887338,36.4706278,-0.5064,0.5297,49.5,29.39
2736,138.929003,36.4706278,-0.5022,0.5225,49.1,28.84
2737,138.970668,36.4706278,-0.4765,0.5327,50.43,28.36
2738,139.012333,36.4706278,-0.4487,0.5503,49.95,29.27
2739,139.053998,36.4706278,-0.4066,0.5747,49.32,29.41
2740,139.095663,36.4706278,-0.3676,0.542,52.38,28.94
2741,139.137328,36.4706278,-0.2969,0.4915,50.63,29.12
2742,139.178993,36.4706278,-0.2556,0.5085,48.86,28.05
2743,139.220658,36.4706278,-0.2014,0.4863,50.64,28.78
2744,139.262323,36.4706278,-0.1497,0.4245,49.92,29.39
2745,139.303988,36.4706278,-0.09656,0.05656,0.3682,0.04249
2746,139.345653,36.4706278,-0.09762,0.424,49.29,28.77
2747,139.387318,36.4706278,-0.0744,0.5125,50.42,28.8
2748,139.428983,36.4706278,-0.01312,0.5272,52.02,28.36
2749,139.470648,36.4706278,0.101,0.5284,49.67,28.56
2750,139.512313,36.4706278,0.1528,0.5203,48.75,28.94
2751,139.553978,36.4706278,0.2249,0.4996,49.86,28.91
2752,139.595643,36.4706278,0.2941,0.4744,49.27,28.77
2753,139.637308,36.4706278,0.2986,0.4794,51.29,29.34
2754,139.678973,36.4706278,0.2843,0.4832,49.75,29.1
2755,139.720638,36.4706278,0.2419,0.4867,50.72,28.18
2756,139.762303,36.4706278,0.213,0.502,50.25,29.17
2757,139.803968,36.4706278,0.2052,0.5188,50.17,29.21
2758,139.845633,36.4706278,0.2232,0.4901,50.44,28.5
2759,139.887298,36.4706278,0.2223,0.5086,50.72,28.9
2760,139.928963,36.4706278,0.2009,0.4737,49.39,28.7
2761,139.970628,36.4706278,0.2105,0.4263,50.64,28.43
2762,140.012293,36.4706278,0.3362,0.4559,50.56,28.59
2763,140.053958,36.4706278,0.472,0.4543,52.09,29.24
2764,140.095623,36.4706278,0.5991,0.4597,50.94,28.51
2765,140.137288,36.4706278,0.6364,0.4527,49.41,28.53
2766,140.178953,36.4706278,0.6291,0.4794,50.24,28.43
2767,140.220618,36.4706278,0.6233,0.4829,49.84,28.71
2768,140.262283,36.4706278,0.5852,0.4819,49.02,29.02
2769,140.303948,36.4706278,0.5602,0.4818,50.07,28.67
2770,140.345613,36.4706278,0.5306,0.4989,50.17,29.53
2771,140.387278,36.4706278,0.5027,0.5134,50.97,28.39
2772,140.428943,36.4706278,0.4992,0.4992,49.01,29.02
2773,140.470608,36.4706278,0.4453,0.5096,48.02,28.59
2774,140.512273,36.4706278,0.4074,0.4972,48.71,28.59
2775,140.553938,36.4706278,0.3754,0.4763,50.2,29.26
2776,140.595603,36.4706278,0.337,0.4439,49.69,28.76
2777,140.637268,36.4706278,0.3098,0.4506,49.19,28.62
2778,140.678933,36.4706278,0.2455,0.468,50.86,28.7
2779,140.720598,36.4706278,0.181,0.4787,50.99,28.93
2780,140.762263,36.4706278,0.1573,0.4865,49.54,28.93
2781,140.803928,36.4706278,0.1526,0.5155,49.9,29.67
2782,140.845593,36.4706278,0.1348,0.5497,51.04,29.13
2783,140.887258,36.4706278,0.113,0.5424,49.94,29.38
2784,140.928923,36.4706278,0.07665,0.5302,49.66,28.34
2785,140.970588,36.4706278,0.02701,0.5436,51.43,28.63
2786,141.012253,36.4706278,-0.01711,0.5629,49.78,28.36
2787,141.053918,36.4706278,-0.04379,0.5929,50.91,28.95
2788,141.095583,36.4706278,-0.05682,0.69,51.08,28.41
2789,138.304028,36.5122928,-0.1846,0.7099,49.58,29.32
2790,138.345693,36.5122928,-0.1813,0.6319,49.96,28.64
2791,138.387358,36.5122928,-0.1945,0.6151,49.59,29.77
2792,138.429023,36.5122928,-0.237,0.5695,49.25,29.12
2793,138.470688,36.5122928,-0.2558,0.5097,51.37,28.71
2794,138.512353,36.5122928,-0.3098,0.4497,50.41,29.18
2795,138.554018,36.5122928,-0.2783,0.5005,50.67,28.67
2796,138.595683,36.5122928,-0.2899,0.5337,50.67,29.19
2797,138.637348,36.5122928,-0.333,0.5609,49.82,28.41
2798,138.679013,36.5122928,-0.3943,0.5748,51.08,28.37
2799,138.720678,36.5122928,-0.4335,0.5461,50.03,28.78
2800,138.762343,36.5122928,-0.4869,0.5211,49.86,29.06
2801,138.804008,36.5122928,-0.5322,0.517,51.67,29.23
2802,138.845673,36.5122928,-0.5705,0.5008,49.6,29.17
2803,138.887338,36.5122928,-0.5985,0.497,51.44,27.84
2804,138.929003,36.5122928,-0.5839,0.4985,50.05,28.51
2805,138.970668,36.5122928,-0.5038,0.5362,50.45,28.52
2806,139.012333,36.5122928,-0.461,0.5562,50.17,28.94
2807,139.053998,36.5122928,-0.4341,0.569,50.34,28.34
2808,139.095663,36.5122928,-0.3757,0.5472,50.85,28.79
2809,139.137328,36.5122928,-0.3263,0.5026,47.79,28.13
2810,139.178993,36.5122928,-0.2718,0.4755,50.34,28.71
2811,139.220658,36.5122928,-0.2295,0.4659,50.23,29.16
2812,139.262323,36.5122928,-0.1637,0.4255,49.28,28.84
2813,139.303988,36.5122928,-0.119,0.4232,49.98,28.97
2814,139.345653,36.5122928,-0.08006,0.4484,50.31,28.56
2815,139.387318,36.5122928,-0.03177,0.5034,50.43,29.06
2816,139.428983,36.5122928,0.05123,0.5217,49.72,29.35
2817,139.470648,36.5122928,0.1342,0.5097,50.64,28.99
2818,139.512313,36.5122928,0.1982,0.5115,50.9,29.17
